source,target,ÀàĞÍ
197921,213921,directed
206407,213921,directed
317545,213921,directed
471355,213921,directed
479350,213921,directed
482334,213921,directed
796045,213921,directed
891032,213921,directed
44751,214162,directed
52382,214162,directed
69986,214162,directed
144847,214162,directed
159699,214162,directed
165818,214162,directed
179730,214162,directed
190946,214162,directed
194703,214162,directed
200791,214162,directed
204386,214162,directed
294085,214162,directed
320761,214162,directed
334740,214162,directed
341652,214162,directed
350840,214162,directed
407300,214162,directed
409954,214162,directed
410219,214162,directed
471156,214162,directed
549797,214162,directed
583959,214162,directed
780451,214162,directed
815236,214162,directed
903609,214162,directed
944310,214162,directed
947816,214162,directed
685647,214383,directed
798992,214383,directed
39656,214546,directed
175553,214546,directed
201760,214546,directed
206538,214546,directed
223701,214546,directed
248392,214546,directed
286483,214546,directed
764702,214546,directed
784527,214546,directed
790227,214546,directed
792583,214546,directed
98465,214580,directed
151787,214580,directed
191063,214580,directed
193342,214580,directed
315403,214580,directed
335302,214580,directed
343954,214580,directed
31685,214593,directed
47033,214593,directed
58549,214593,directed
166785,214593,directed
219203,214593,directed
232564,214593,directed
270491,214593,directed
295545,214593,directed
307461,214593,directed
336783,214593,directed
359016,214593,directed
379125,214593,directed
489876,214593,directed
530745,214593,directed
595101,214593,directed
633078,214593,directed
687561,214593,directed
794173,214593,directed
815537,214593,directed
842802,214593,directed
863774,214593,directed
924508,214593,directed
945196,214593,directed
205180,215041,directed
207735,215041,directed
303050,215041,directed
306446,215041,directed
370703,215041,directed
389213,215041,directed
570825,215041,directed
808212,215041,directed
894465,215041,directed
44068,215058,directed
49374,215058,directed
70027,215058,directed
79392,215058,directed
148305,215058,directed
219203,215058,directed
325443,215058,directed
325459,215058,directed
357406,215058,directed
413524,215058,directed
466759,215058,directed
522377,215058,directed
576718,215058,directed
610339,215058,directed
754032,215058,directed
834108,215058,directed
940583,215058,directed
120953,215296,directed
137474,215296,directed
182900,215296,directed
234325,215296,directed
254215,215296,directed
280960,215296,directed
316834,215296,directed
381371,215296,directed
480086,215296,directed
610346,215296,directed
642542,215296,directed
803009,215296,directed
840402,215296,directed
987491,215296,directed
7689,215513,directed
41420,215513,directed
208774,215513,directed
210991,215513,directed
314505,215513,directed
376204,215513,directed
490738,215513,directed
498987,215513,directed
578999,215513,directed
608945,215513,directed
801573,215513,directed
1606776,215513,directed
121590,215997,directed
150629,215997,directed
174822,215997,directed
216846,215997,directed
270491,215997,directed
378288,215997,directed
754032,215997,directed
804476,215997,directed
814340,215997,directed
423829,216294,directed
596922,216294,directed
410219,216586,directed
79016,216846,directed
117064,216846,directed
150629,216846,directed
197532,216846,directed
208582,216846,directed
256349,216846,directed
804476,216846,directed
11754,217344,directed
46794,217344,directed
80780,217344,directed
103484,217344,directed
169795,217344,directed
177454,217344,directed
302106,217344,directed
372322,217344,directed
492331,217344,directed
501081,217344,directed
585249,217344,directed
610346,217344,directed
747445,217344,directed
754251,217344,directed
758208,217344,directed
792530,217344,directed
834108,217344,directed
852997,217344,directed
855423,217344,directed
19701,217622,directed
127337,217622,directed
166383,217622,directed
411761,217622,directed
531986,217622,directed
617196,217622,directed
645612,217622,directed
747445,217622,directed
821571,217622,directed
840402,217622,directed
848913,217622,directed
852855,217622,directed
866786,217622,directed
926548,217622,directed
8549,217641,directed
21744,217641,directed
66915,217641,directed
126782,217641,directed
223054,217641,directed
287350,217641,directed
549797,217641,directed
607804,217641,directed
615119,217641,directed
660053,217641,directed
674263,217641,directed
687487,217641,directed
744796,217641,directed
754032,217641,directed
775323,217641,directed
792733,217641,directed
796950,217641,directed
803009,217641,directed
816890,217641,directed
899530,217641,directed
922911,217641,directed
20403,217792,directed
82831,217792,directed
151431,217792,directed
180228,217792,directed
241813,217792,directed
538677,217792,directed
792953,217792,directed
793988,217792,directed
803720,217792,directed
816890,217792,directed
824022,217792,directed
941579,217792,directed
807489,217963,directed
19701,217994,directed
51376,217994,directed
131650,217994,directed
167386,217994,directed
178645,217994,directed
193231,217994,directed
266534,217994,directed
364399,217994,directed
489999,217994,directed
747445,217994,directed
838875,217994,directed
840402,217994,directed
10412,218473,directed
77175,218473,directed
138699,218473,directed
151290,218473,directed
199995,218473,directed
257141,218473,directed
268871,218473,directed
333464,218473,directed
413524,218473,directed
574143,218473,directed
685647,218473,directed
803544,218473,directed
988440,218473,directed
102399,218709,directed
255887,218709,directed
75295,218885,directed
178889,218885,directed
246768,218885,directed
246885,218885,directed
769876,218885,directed
893111,218885,directed
897783,218885,directed
38490,218994,directed
72205,218994,directed
190946,218994,directed
200791,218994,directed
251375,218994,directed
410219,218994,directed
477954,218994,directed
549797,218994,directed
631774,218994,directed
754032,218994,directed
780451,218994,directed
806247,218994,directed
894465,218994,directed
944310,218994,directed
987491,218994,directed
245992,219021,directed
310383,219021,directed
352294,219021,directed
380259,219021,directed
678009,219021,directed
19701,219203,directed
66915,219203,directed
75747,219203,directed
84053,219203,directed
132579,219203,directed
233066,219203,directed
290812,219203,directed
307461,219203,directed
337631,219203,directed
418740,219203,directed
531986,219203,directed
577627,219203,directed
590479,219203,directed
617196,219203,directed
747445,219203,directed
754032,219203,directed
781732,219203,directed
840402,219203,directed
852007,219203,directed
852855,219203,directed
894465,219203,directed
920073,219203,directed
310383,219243,directed
352294,219243,directed
380259,219243,directed
246885,219287,directed
75295,219334,directed
178014,219334,directed
178889,219334,directed
246768,219334,directed
295276,219334,directed
359494,219334,directed
15318,219428,directed
72041,219428,directed
88180,219428,directed
117844,219428,directed
163420,219428,directed
485135,219428,directed
629609,219428,directed
51992,219483,directed
75747,219483,directed
84209,219483,directed
91650,219483,directed
130932,219483,directed
137390,219483,directed
139026,219483,directed
160054,219483,directed
192382,219483,directed
266255,219483,directed
320845,219483,directed
339577,219483,directed
359016,219483,directed
377908,219483,directed
379125,219483,directed
418662,219483,directed
423305,219483,directed
474482,219483,directed
485791,219483,directed
504928,219483,directed
631774,219483,directed
639053,219483,directed
672910,219483,directed
755156,219483,directed
771438,219483,directed
19297,219655,directed
297894,219655,directed
754032,219655,directed
1098,219966,directed
5441,219966,directed
7920,219966,directed
22124,219966,directed
35587,219966,directed
75264,219966,directed
91650,219966,directed
97325,219966,directed
112789,219966,directed
114342,219966,directed
134729,219966,directed
300035,219966,directed
323194,219966,directed
446509,219966,directed
490952,219966,directed
741746,219966,directed
771438,219966,directed
781766,219966,directed
931105,219966,directed
660507,220024,directed
222436,220403,directed
413524,220403,directed
530745,220403,directed
754032,220403,directed
858827,220403,directed
858710,220946,directed
903609,220946,directed
10412,221059,directed
66915,221059,directed
77175,221059,directed
128495,221059,directed
139089,221059,directed
147635,221059,directed
162197,221059,directed
169795,221059,directed
204386,221059,directed
221844,221059,directed
232564,221059,directed
270491,221059,directed
319021,221059,directed
522377,221059,directed
570061,221059,directed
610339,221059,directed
610346,221059,directed
675710,221059,directed
858827,221059,directed
932665,221059,directed
961234,221059,directed
962339,221059,directed
796045,221426,directed
5441,221445,directed
22124,221445,directed
125822,221445,directed
134729,221445,directed
167320,221445,directed
192382,221445,directed
406294,221445,directed
446509,221445,directed
501407,221445,directed
741746,221445,directed
751910,221445,directed
771438,221445,directed
153519,221603,directed
217963,221603,directed
245039,221603,directed
548338,221660,directed
800100,221660,directed
301619,221803,directed
334193,221803,directed
358820,221803,directed
378288,221803,directed
423829,221803,directed
553483,221803,directed
564333,221803,directed
634377,221803,directed
869417,221803,directed
957296,221803,directed
31685,221844,directed
136871,221844,directed
138833,221844,directed
177060,221844,directed
