Source,Target,Type,Id,Label,timeset,Weight
189,242,directed,,,,
611,242,directed,,,,
253,242,directed,,,,
140,242,directed,,,,
617,242,directed,,,,
2151,242,directed,,,,
195,242,directed,,,,
770,242,directed,,,,
1190,242,directed,,,,
771,242,directed,,,,
772,242,directed,,,,
324,242,directed,,,,
201,242,directed,,,,
2265,1134,directed,,,,
2034,1134,directed,,,,
883,1134,directed,,,,
1219,1134,directed,,,,
512,1134,directed,,,,
455,1134,directed,,,,
2266,153,directed,,,,
1698,153,directed,,,,
1315,153,directed,,,,
234,153,directed,,,,
155,153,directed,,,,
156,153,directed,,,,
1477,153,directed,,,,
157,153,directed,,,,
2091,153,directed,,,,
158,153,directed,,,,
159,153,directed,,,,
1638,153,directed,,,,
852,153,directed,,,,
60,153,directed,,,,
600,153,directed,,,,
1440,153,directed,,,,
1136,153,directed,,,,
1137,153,directed,,,,
1138,153,directed,,,,
1665,153,directed,,,,
1121,153,directed,,,,
1424,153,directed,,,,
114,4098,directed,,,,
1008,4098,directed,,,,
228,4098,directed,,,,
700,4098,directed,,,,
2267,4098,directed,,,,
38,4098,directed,,,,
1908,4098,directed,,,,
481,4099,directed,,,,
485,4099,directed,,,,
2268,750,directed,,,,
988,750,directed,,,,
2269,750,directed,,,,
990,750,directed,,,,
1226,750,directed,,,,
991,750,directed,,,,
146,750,directed,,,,
752,750,directed,,,,
147,750,directed,,,,
148,750,directed,,,,
489,3550,directed,,,,
424,3550,directed,,,,
850,3550,directed,,,,
425,3550,directed,,,,
1934,3550,directed,,,,
481,3550,directed,,,,
1032,3550,directed,,,,
1815,3550,directed,,,,
493,3550,directed,,,,
1535,3550,directed,,,,
2270,4100,directed,,,,
2271,2332,directed,,,,
402,2332,directed,,,,
1200,2332,directed,,,,
2272,2332,directed,,,,
1217,2332,directed,,,,
2273,2332,directed,,,,
846,2332,directed,,,,
359,2332,directed,,,,
1024,2332,directed,,,,
306,4101,directed,,,,
873,4101,directed,,,,
480,4101,directed,,,,
1277,4101,directed,,,,
372,4101,directed,,,,
628,4101,directed,,,,
1101,3313,directed,,,,
871,3313,directed,,,,
331,3313,directed,,,,
333,3313,directed,,,,
193,3313,directed,,,,
335,3313,directed,,,,
1191,3313,directed,,,,
1104,3313,directed,,,,
678,1359,directed,,,,
42,1359,directed,,,,
1368,1359,directed,,,,
1941,1359,directed,,,,
50,1359,directed,,,,
1620,1359,directed,,,,
158,1359,directed,,,,
713,1359,directed,,,,
361,1359,directed,,,,
58,1359,directed,,,,
481,1359,directed,,,,
60,1359,directed,,,,
1622,1359,directed,,,,
64,1359,directed,,,,
485,1359,directed,,,,
723,1359,directed,,,,
2190,1359,directed,,,,
131,1359,directed,,,,
510,243,directed,,,,
2274,243,directed,,,,
253,243,directed,,,,
107,243,directed,,,,
1215,243,directed,,,,
868,243,directed,,,,
646,243,directed,,,,
1495,243,directed,,,,
96,243,directed,,,,
921,243,directed,,,,
308,243,directed,,,,
1389,243,directed,,,,
1996,243,directed,,,,
2275,243,directed,,,,
1663,243,directed,,,,
131,243,directed,,,,
2276,1186,directed,,,,
368,1186,directed,,,,
253,1186,directed,,,,
1086,1186,directed,,,,
109,1186,directed,,,,
1935,1186,directed,,,,
883,2274,directed,,,,
465,49,directed,,,,
1875,49,directed,,,,
122,49,directed,,,,
233,49,directed,,,,
747,49,directed,,,,
662,49,directed,,,,
234,49,directed,,,,
612,49,directed,,,,
1448,49,directed,,,,
1477,49,directed,,,,
868,49,directed,,,,
244,49,directed,,,,
1565,49,directed,,,,
54,49,directed,,,,
739,49,directed,,,,
719,49,directed,,,,
646,49,directed,,,,
2277,49,directed,,,,
64,49,directed,,,,
942,49,directed,,,,
1356,49,directed,,,,
131,49,directed,,,,
1444,49,directed,,,,
1094,49,directed,,,,
98,1379,directed,,,,
806,1379,directed,,,,
388,1379,directed,,,,
268,1379,directed,,,,
2278,1379,directed,,,,
1644,1379,directed,,,,
1261,1379,directed,,,,
385,1379,directed,,,,
879,1379,directed,,,,
271,1379,directed,,,,
970,1379,directed,,,,
2169,1379,directed,,,,
593,1379,directed,,,,
759,1379,directed,,,,
18,1379,directed,,,,
1263,1379,directed,,,,
594,1379,directed,,,,
2279,4102,directed,,,,
1425,4102,directed,,,,
382,4102,directed,,,,
432,4102,directed,,,,
614,4102,directed,,,,
1538,4102,directed,,,,
2103,4102,directed,,,,
1540,4102,directed,,,,
1940,4102,directed,,,,
64,4102,directed,,,,
1542,4102,directed,,,,
1193,4103,directed,,,,
104,4103,directed,,,,
2280,4104,directed,,,,
1563,4104,directed,,,,
2281,4104,directed,,,,
109,4104,directed,,,,
281,4105,directed,,,,
528,4105,directed,,,,
2282,2826,directed,,,,
1446,2826,directed,,,,
1680,2826,directed,,,,
1478,2826,directed,,,,
316,2826,directed,,,,
1479,2826,directed,,,,
2175,2493,directed,,,,
1004,2493,directed,,,,
1887,2493,directed,,,,
1012,2493,directed,,,,
361,2493,directed,,,,
481,2493,directed,,,,
179,2493,directed,,,,
2283,2493,directed,,,,
2284,2493,directed,,,,
2135,2493,directed,,,,
485,2493,directed,,,,
1302,2493,directed,,,,
1373,1455,directed,,,,
253,1455,directed,,,,
297,1455,directed,,,,
1091,1455,directed,,,,
519,1455,directed,,,,
1309,1455,directed,,,,
301,1455,directed,,,,
2062,1455,directed,,,,
42,360,directed,,,,
238,360,directed,,,,
1314,360,directed,,,,
680,360,directed,,,,
46,360,directed,,,,
47,360,directed,,,,
241,360,directed,,,,
49,360,directed,,,,
857,360,directed,,,,
125,360,directed,,,,
1139,360,directed,,,,
207,360,directed,,,,
361,360,directed,,,,
59,360,directed,,,,
481,360,directed,,,,
60,360,directed,,,,
61,360,directed,,,,
1163,360,directed,,,,
62,360,directed,,,,
65,360,directed,,,,
1522,360,directed,,,,
1302,360,directed,,,,
723,360,directed,,,,
131,360,directed,,,,
1636,1354,directed,,,,
2285,1354,directed,,,,
105,659,directed,,,,
1004,1053,directed,,,,
248,1053,directed,,,,
1503,1053,directed,,,,
849,1053,directed,,,,
1459,1053,directed,,,,
481,1053,directed,,,,
482,1053,directed,,,,
1010,1053,directed,,,,
42,1315,directed,,,,
47,1315,directed,,,,
50,1315,directed,,,,
246,1315,directed,,,,
1877,1315,directed,,,,
60,1315,directed,,,,
1655,1315,directed,,,,
1127,1315,directed,,,,
1440,1315,directed,,,,
67,1315,directed,,,,
723,1315,directed,,,,
131,1315,directed,,,,
777,936,directed,,,,
2286,936,directed,,,,
122,936,directed,,,,
233,936,directed,,,,
368,936,directed,,,,
1214,936,directed,,,,
126,936,directed,,,,
54,936,directed,,,,
646,936,directed,,,,
882,2161,directed,,,,
678,2287,directed,,,,
1314,2287,directed,,,,
684,2287,directed,,,,
204,2287,directed,,,,
49,2287,directed,,,,
125,2287,directed,,,,
1139,2287,directed,,,,
568,2287,directed,,,,
207,2287,directed,,,,
967,2287,directed,,,,
208,2287,directed,,,,
569,2287,directed,,,,
1877,2287,directed,,,,
1210,2287,directed,,,,
859,2287,directed,,,,
65,2287,directed,,,,
1128,2287,directed,,,,
2015,2287,directed,,,,
42,4106,directed,,,,
43,4106,directed,,,,
44,4106,directed,,,,
684,4106,directed,,,,
47,4106,directed,,,,
1124,4106,directed,,,,
1901,4106,directed,,,,
1887,4106,directed,,,,
49,4106,directed,,,,
360,4106,directed,,,,
2287,4106,directed,,,,
1398,4106,directed,,,,
568,4106,directed,,,,
2288,4106,directed,,,,
911,4106,directed,,,,
207,4106,directed,,,,
912,4106,directed,,,,
2289,4106,directed,,,,
569,4106,directed,,,,
2290,4106,directed,,,,
1734,4106,directed,,,,
2192,4106,directed,,,,
2291,4106,directed,,,,
2013,4106,directed,,,,
481,4106,directed,,,,
1877,4106,directed,,,,
758,4106,directed,,,,
61,4106,directed,,,,
1163,4106,directed,,,,
1127,4106,directed,,,,
62,4106,directed,,,,
1225,4106,directed,,,,
219,4106,directed,,,,
570,4106,directed,,,,
859,4106,directed,,,,
220,4106,directed,,,,
2292,4106,directed,,,,
65,4106,directed,,,,
2293,4106,directed,,,,
2294,4106,directed,,,,
2295,4106,directed,,,,
2296,4106,directed,,,,
2015,4106,directed,,,,
1302,4106,directed,,,,
723,4106,directed,,,,
1648,4106,directed,,,,
1043,4106,directed,,,,
1114,4107,directed,,,,
1824,4107,directed,,,,
2297,4107,directed,,,,
1248,4107,directed,,,,
1190,4107,directed,,,,
2298,4107,directed,,,,
2139,4107,directed,,,,
1103,1733,directed,,,,
193,1733,directed,,,,
1173,1733,directed,,,,
771,1733,directed,,,,
551,1733,directed,,,,
1568,1733,directed,,,,
1019,1733,directed,,,,
183,1733,directed,,,,
2299,1733,directed,,,,
555,1733,directed,,,,
64,1733,directed,,,,
1216,4108,directed,,,,
2300,4108,directed,,,,
809,4108,directed,,,,
745,4108,directed,,,,
1097,4108,directed,,,,
811,4108,directed,,,,
2138,4108,directed,,,,
814,4108,directed,,,,
76,904,directed,,,,
77,904,directed,,,,
597,904,directed,,,,
703,904,directed,,,,
2301,904,directed,,,,
671,904,directed,,,,
80,904,directed,,,,
1963,904,directed,,,,
162,904,directed,,,,
527,904,directed,,,,
1136,904,directed,,,,
601,904,directed,,,,
166,904,directed,,,,
833,904,directed,,,,
2190,904,directed,,,,
275,904,directed,,,,
1510,2630,directed,,,,
2086,2630,directed,,,,
1657,2630,directed,,,,
2302,2630,directed,,,,
1412,2630,directed,,,,
700,2630,directed,,,,
1414,2630,directed,,,,
1005,2986,directed,,,,
2303,2986,directed,,,,
1004,2986,directed,,,,
1012,2986,directed,,,,
2304,2986,directed,,,,
745,2986,directed,,,,
2305,2986,directed,,,,
194,2986,directed,,,,
8,2986,directed,,,,
2306,2986,directed,,,,
1937,2986,directed,,,,
258,2986,directed,,,,
2038,2986,directed,,,,
2263,2986,directed,,,,
2307,2986,directed,,,,
2308,2986,directed,,,,
2309,2986,directed,,,,
680,1322,directed,,,,
361,1322,directed,,,,
58,1322,directed,,,,
60,1322,directed,,,,
183,1322,directed,,,,
98,4109,directed,,,,
1781,4109,directed,,,,
108,4109,directed,,,,
741,4109,directed,,,,
2310,4109,directed,,,,
64,4109,directed,,,,
1440,4109,directed,,,,
571,4109,directed,,,,
274,4109,directed,,,,
1189,1256,directed,,,,
337,1256,directed,,,,
2311,4110,directed,,,,
592,4110,directed,,,,
1700,1739,directed,,,,
1085,1739,directed,,,,
45,2940,directed,,,,
2,2940,directed,,,,
152,2940,directed,,,,
55,2940,directed,,,,
844,2940,directed,,,,
1235,2940,directed,,,,
1265,2940,directed,,,,
1702,2940,directed,,,,
1387,2940,directed,,,,
20,2940,directed,,,,
465,4111,directed,,,,
152,4111,directed,,,,
2312,4111,directed,,,,
271,4111,directed,,,,
555,4111,directed,,,,
131,4111,directed,,,,
2313,2426,directed,,,,
881,2426,directed,,,,
1762,2426,directed,,,,
1105,2426,directed,,,,
672,2426,directed,,,,
673,2426,directed,,,,
105,2426,directed,,,,
676,2426,directed,,,,
626,332,directed,,,,
328,332,directed,,,,
871,332,directed,,,,
1443,332,directed,,,,
368,332,directed,,,,
873,332,directed,,,,
480,332,directed,,,,
1621,332,directed,,,,
1158,332,directed,,,,
372,332,directed,,,,
1191,332,directed,,,,
1159,332,directed,,,,
337,332,directed,,,,
724,4112,directed,,,,
465,597,directed,,,,
98,597,directed,,,,
661,597,directed,,,,
732,597,directed,,,,
1924,597,directed,,,,
941,597,directed,,,,
614,597,directed,,,,
134,597,directed,,,,
55,597,directed,,,,
2314,597,directed,,,,
673,597,directed,,,,
554,597,directed,,,,
599,597,directed,,,,
64,597,directed,,,,
2237,597,directed,,,,
838,597,directed,,,,
724,597,directed,,,,
275,597,directed,,,,
182,2065,directed,,,,
64,2065,directed,,,,
839,638,directed,,,,
3,638,directed,,,,
241,638,directed,,,,
1549,638,directed,,,,
425,638,directed,,,,
576,638,directed,,,,
361,638,directed,,,,
1439,638,directed,,,,
1568,638,directed,,,,
852,638,directed,,,,
481,638,directed,,,,
60,638,directed,,,,
2111,638,directed,,,,
64,638,directed,,,,
67,638,directed,,,,
1569,638,directed,,,,
485,638,directed,,,,
980,638,directed,,,,
2315,638,directed,,,,
2316,177,directed,,,,
796,4113,directed,,,,
1475,2219,directed,,,,
2282,2219,directed,,,,
1446,2219,directed,,,,
1680,2219,directed,,,,
1478,2219,directed,,,,
1479,2219,directed,,,,
911,4114,directed,,,,
649,1543,directed,,,,
263,1543,directed,,,,
696,1543,directed,,,,
2317,1543,directed,,,,
265,1543,directed,,,,
269,1543,directed,,,,
2318,1543,directed,,,,
1261,1543,directed,,,,
2319,1543,directed,,,,
722,1543,directed,,,,
273,1543,directed,,,,
2320,1543,directed,,,,
2321,1457,directed,,,,
319,1457,directed,,,,
124,1457,directed,,,,
126,1457,directed,,,,
127,1457,directed,,,,
54,1457,directed,,,,
1423,1457,directed,,,,
2322,1457,directed,,,,
1004,3368,directed,,,,
1011,3368,directed,,,,
478,3368,directed,,,,
1938,3368,directed,,,,
484,3368,directed,,,,
2323,4115,directed,,,,
541,3354,directed,,,,
306,2942,directed,,,,
1271,2942,directed,,,,
480,2942,directed,,,,
193,2942,directed,,,,
787,2942,directed,,,,
779,2942,directed,,,,
324,2942,directed,,,,
1254,333,directed,,,,
1255,333,directed,,,,
292,333,directed,,,,
1269,333,directed,,,,
1158,333,directed,,,,
1270,333,directed,,,,
2212,333,directed,,,,
2324,333,directed,,,,
2153,333,directed,,,,
234,4116,directed,,,,
547,4116,directed,,,,
2175,2758,directed,,,,
1990,2758,directed,,,,
1729,2758,directed,,,,
2325,2758,directed,,,,
1029,2758,directed,,,,
1031,2758,directed,,,,
1034,2758,directed,,,,
132,4117,directed,,,,
729,4117,directed,,,,
815,4117,directed,,,,
2326,4117,directed,,,,
1571,4117,directed,,,,
2327,4117,directed,,,,
2328,4117,directed,,,,
1572,4117,directed,,,,
2075,4117,directed,,,,
2329,4117,directed,,,,
1576,4117,directed,,,,
97,608,directed,,,,
834,608,directed,,,,
2,608,directed,,,,
596,608,directed,,,,
609,608,directed,,,,
611,608,directed,,,,
617,608,directed,,,,
523,608,directed,,,,
347,608,directed,,,,
64,608,directed,,,,
585,587,directed,,,,
1050,587,directed,,,,
107,587,directed,,,,
108,587,directed,,,,
110,587,directed,,,,
1820,2987,directed,,,,
898,2987,directed,,,,
2227,2987,directed,,,,
260,4118,directed,,,,
558,4118,directed,,,,
1107,4118,directed,,,,
266,4118,directed,,,,
1544,4118,directed,,,,
2330,4118,directed,,,,
2331,4118,directed,,,,
22,4119,directed,,,,
1260,4119,directed,,,,
1186,4119,directed,,,,
1115,4119,directed,,,,
482,4119,directed,,,,
1152,4119,directed,,,,
2332,4120,directed,,,,
2333,4120,directed,,,,
2334,4120,directed,,,,
2335,4120,directed,,,,
1823,2106,directed,,,,
669,2106,directed,,,,
779,2106,directed,,,,
1159,2106,directed,,,,
201,2106,directed,,,,
2336,1461,directed,,,,
241,1461,directed,,,,
425,1461,directed,,,,
2337,1461,directed,,,,
109,1461,directed,,,,
1784,1461,directed,,,,
626,872,directed,,,,
306,872,directed,,,,
367,872,directed,,,,
1512,872,directed,,,,
2338,872,directed,,,,
1103,872,directed,,,,
2339,872,directed,,,,
2091,872,directed,,,,
372,872,directed,,,,
627,872,directed,,,,
306,1271,directed,,,,
331,1271,directed,,,,
872,1271,directed,,,,
873,1271,directed,,,,
875,1271,directed,,,,
299,1271,directed,,,,
876,1271,directed,,,,
787,1271,directed,,,,
372,1271,directed,,,,
342,1271,directed,,,,
1026,4121,directed,,,,
1027,4121,directed,,,,
1598,4121,directed,,,,
1599,4121,directed,,,,
58,4121,directed,,,,
492,4121,directed,,,,
1085,2575,directed,,,,
1208,2575,directed,,,,
663,2575,directed,,,,
737,2575,directed,,,,
245,2254,directed,,,,
2340,2254,directed,,,,
1561,2254,directed,,,,
1402,2254,directed,,,,
746,2254,directed,,,,
306,1248,directed,,,,
1218,1248,directed,,,,
2,1248,directed,,,,
869,1248,directed,,,,
870,1248,directed,,,,
233,1248,directed,,,,
368,1248,directed,,,,
868,1248,directed,,,,
158,1248,directed,,,,
159,1248,directed,,,,
372,1248,directed,,,,
551,1248,directed,,,,
1117,1248,directed,,,,
1078,1248,directed,,,,
2341,1248,directed,,,,
627,1248,directed,,,,
555,1248,directed,,,,
64,1248,directed,,,,
236,1248,directed,,,,
878,1248,directed,,,,
131,1248,directed,,,,
635,1989,directed,,,,
807,1989,directed,,,,
638,1989,directed,,,,
2342,1989,directed,,,,
639,1989,directed,,,,
575,1989,directed,,,,
576,1989,directed,,,,
714,1989,directed,,,,
2110,1989,directed,,,,
844,1989,directed,,,,
481,1989,directed,,,,
448,1989,directed,,,,
1646,1989,directed,,,,
482,1989,directed,,,,
1152,1989,directed,,,,
1025,1989,directed,,,,
1965,1866,directed,,,,
293,1866,directed,,,,
253,1866,directed,,,,
254,1866,directed,,,,
519,1866,directed,,,,
109,1866,directed,,,,
919,1866,directed,,,,
1374,1866,directed,,,,
332,369,directed,,,,
876,369,directed,,,,
585,685,directed,,,,
2311,685,directed,,,,
46,685,directed,,,,
2343,685,directed,,,,
1459,685,directed,,,,
745,685,directed,,,,
108,685,directed,,,,
803,685,directed,,,,
482,685,directed,,,,
592,685,directed,,,,
579,685,directed,,,,
1068,685,directed,,,,
1393,685,directed,,,,
1811,685,directed,,,,
1578,685,directed,,,,
864,1214,directed,,,,
123,1214,directed,,,,
2344,1214,directed,,,,
646,1214,directed,,,,
308,1214,directed,,,,
122,4122,directed,,,,
49,4122,directed,,,,
2345,1943,directed,,,,
1944,1943,directed,,,,
245,1943,directed,,,,
2340,1943,directed,,,,
1561,1943,directed,,,,
1401,1943,directed,,,,
1064,1943,directed,,,,
1402,1943,directed,,,,
2172,248,directed,,,,
529,4123,directed,,,,
1433,4123,directed,,,,
531,4123,directed,,,,
532,4123,directed,,,,
2346,4123,directed,,,,
533,4123,directed,,,,
553,4123,directed,,,,
2347,4123,directed,,,,
1452,4123,directed,,,,
1696,4123,directed,,,,
1779,4123,directed,,,,
170,4123,directed,,,,
1475,39,directed,,,,
1446,39,directed,,,,
2348,39,directed,,,,
253,39,directed,,,,
2349,39,directed,,,,
297,39,directed,,,,
1680,39,directed,,,,
2235,39,directed,,,,
434,39,directed,,,,
472,39,directed,,,,
1992,39,directed,,,,
2350,39,directed,,,,
2351,39,directed,,,,
1479,39,directed,,,,
554,39,directed,,,,
474,39,directed,,,,
317,39,directed,,,,
1466,39,directed,,,,
2352,1741,directed,,,,
881,1741,directed,,,,
1433,1741,directed,,,,
2353,1741,directed,,,,
1336,1741,directed,,,,
1742,1741,directed,,,,
2354,1741,directed,,,,
1762,1741,directed,,,,
81,1741,directed,,,,
2355,1741,directed,,,,
673,1741,directed,,,,
929,1741,directed,,,,
675,1741,directed,,,,
1307,1741,directed,,,,
604,1741,directed,,,,
864,2604,directed,,,,
1495,2604,directed,,,,
1357,4124,directed,,,,
395,4124,directed,,,,
808,4124,directed,,,,
1107,4124,directed,,,,
1035,4124,directed,,,,
266,4124,directed,,,,
1175,4124,directed,,,,
228,4124,directed,,,,
1514,4124,directed,,,,
2356,4124,directed,,,,
1545,4124,directed,,,,
1546,4124,directed,,,,
400,4124,directed,,,,
1516,4124,directed,,,,
18,4124,directed,,,,
98,2965,directed,,,,
679,2965,directed,,,,
248,2965,directed,,,,
1055,2965,directed,,,,
770,2965,directed,,,,
771,2965,directed,,,,
1730,2965,directed,,,,
362,2965,directed,,,,
47,975,directed,,,,
125,975,directed,,,,
207,975,directed,,,,
2289,975,directed,,,,
967,975,directed,,,,
209,975,directed,,,,
944,975,directed,,,,
210,975,directed,,,,
2357,975,directed,,,,
216,975,directed,,,,
945,975,directed,,,,
219,975,directed,,,,
65,975,directed,,,,
678,1911,directed,,,,
1867,1911,directed,,,,
709,1911,directed,,,,
2358,1911,directed,,,,
1650,1911,directed,,,,
835,1911,directed,,,,
2359,1911,directed,,,,
1173,1911,directed,,,,
417,1911,directed,,,,
1877,1911,directed,,,,
385,1911,directed,,,,
1224,1911,directed,,,,
1914,1911,directed,,,,
64,1911,directed,,,,
1581,1911,directed,,,,
2,1238,directed,,,,
702,1238,directed,,,,
233,1238,directed,,,,
234,1238,directed,,,,
2360,1238,directed,,,,
941,1238,directed,,,,
1045,1238,directed,,,,
544,1238,directed,,,,
546,1238,directed,,,,
1243,1238,directed,,,,
1047,1238,directed,,,,
1208,1238,directed,,,,
164,1238,directed,,,,
1048,1238,directed,,,,
64,1238,directed,,,,
652,1238,directed,,,,
1424,1238,directed,,,,
131,1238,directed,,,,
934,1238,directed,,,,
604,1238,directed,,,,
275,1238,directed,,,,
224,558,directed,,,,
260,558,directed,,,,
1107,558,directed,,,,
1200,558,directed,,,,
1395,558,directed,,,,
228,558,directed,,,,
55,558,directed,,,,
389,558,directed,,,,
1396,558,directed,,,,
673,558,directed,,,,
1235,558,directed,,,,
64,558,directed,,,,
15,558,directed,,,,
1555,558,directed,,,,
1397,558,directed,,,,
17,558,directed,,,,
993,327,directed,,,,
2056,327,directed,,,,
2361,327,directed,,,,
2058,327,directed,,,,
1846,327,directed,,,,
109,327,directed,,,,
1309,327,directed,,,,
552,327,directed,,,,
1098,327,directed,,,,
64,327,directed,,,,
2362,327,directed,,,,
178,4125,directed,,,,
1938,4125,directed,,,,
179,4125,directed,,,,
1170,4125,directed,,,,
1205,1076,directed,,,,
669,1076,directed,,,,
2363,1076,directed,,,,
769,1076,directed,,,,
1346,1076,directed,,,,
1077,1076,directed,,,,
